word,freq,phon_read,phonemes_right,phonemes_wrong,phonemes_proportion,phonemes_sum,phonemes_average,phoneme_dists,stress,wordwise_dist
pigs,4276,P-IH1-G-_,3,1,0.75,2.3288502002730316,0.4657700400546063,0.06813642554595999-0.3661773543025127-0.44279373632307883-1.351840818621711-0.09990186547976923,1.0,1.4738550477693784
dazed,708,D-EY1-Z-_,3,1,0.75,1.9240876559075188,0.38481753118150375,0.039835404652725726-0.08219982709811596-0.28571818724564635-1.4746163105417518-0.04171792636927913,1.0,1.5053943676851145
wrench,1391,R-EH1-N-CH,4,0,1.0,1.6045314303474327,0.32090628606948657,0.04073495609478357-0.26780449053410965-0.3011785150923998-0.5701068535272864-0.4247066150988534,1.0,0.8182203939642725
thresh,41,TH-R-EH1-XX,3,1,0.75,1.1727254968998058,0.23454509937996115,0.029838325334504028-0.09115837925147191-0.31589999022861437-0.6064665139380074-0.12936228814720804,1.0,0.7025163440915536
broth,770,B-R-AO1-TH,4,0,1.0,1.249013820874488,0.2498027641748976,0.11498883219678928-0.00798055863217075-0.4660020093283836-0.5285361084083645-0.1315063123087801,1.0,0.7260084859095427
rimmed,132,R-IH1-M-XX,3,1,0.75,1.0641693594746497,0.21283387189492994,0.04523996009611784-0.09524169873000647-0.02087522946905509-0.8448007018440046-0.0580117693354658,1.0,0.8535847946100115
dinged,2,D-IH1-NG-K,3,1,0.75,1.8444897254629558,0.36889794509259116,0.058234155446706036-0.1446248218140395-0.0681075691055416-1.1560383096216345-0.4174848694750342,1.0,1.2408321346855231
mares,514,M-EH1-R-S,3,1,0.75,1.1742770503802114,0.23485541007604227,0.17198575163166666-0.34046667867030406-0.00980512002702248-0.6045931189768201-0.0474263810743979,1.0,0.7165018489604721
whales,2,W-EY1-L-_,3,1,0.75,2.050066488203595,0.41001329764071903,0.1405487531625345-0.6168300034757047-0.04505447650398298-1.1723484883789592-0.0752847666824133,1.0,1.3350400313680804
hared,2,HH-XX-R-_,2,2,0.5,3.511793361834512,0.7023586723669024,0.47103152386050595-2.301903388933637-0.02700901331665757-0.7002345772638112-0.011614858459899917,0.0,2.4519018665900405
hitched,182,XX-_-XX-_,0,4,0.0,4.447299717702002,0.8894599435404004,0.7414778878612378-1.2848130621803264-0.568292600953992-1.1983246009972581-0.6543915657091883,0.0,2.0946839174113987
heaves,127,HH-IH1-V-_,2,2,0.5,2.6785610603543533,0.5357122120708706,0.1184090123888351-0.604250307205107-0.3240134742600041-1.4236596558590973-0.2082286106413098,1.0,1.5982145755451165
help,335485,HH-EH1-XX,2,2,0.5,2.8760260391730395,0.7190065097932599,0.1122920061529668-0.27083627334136956-0.9654123159901548-1.5274854436885483,1.0,2.0859517017776743
mild,5335,M-AY1-L-_,3,1,0.75,2.0692349305734226,0.4138469861146845,0.04705670864868779-0.09820425126408658-0.425371634161865-1.484048885306904-0.014553451191879396,1.0,1.547711967023251
jacks,1780,JH-AE1-K-XX,3,1,0.75,1.58425921773312,0.316851843546624,0.16021898012971528-0.3330914650329971-0.03313837701545936-0.8539383032445328-0.20387209231041567,1.0,0.9531488097217724
malt,1884,M-AO1-L,3,1,0.75,2.3519941761000673,0.5879985440250168,0.041835250948145546-0.2722988631211256-0.5341345462472167-1.5037255157835794,1.0,1.9032569451842973
shocked,4969,XX-AA1-K-_,2,2,0.5,1.9372403472481152,0.38744806944962307,0.5797700555820132-0.30525881190927834-0.02037730463459233-0.8540370592046833-0.17779711591754802,1.0,1.091202367604464
sings,3145,S-IH1-NG-_,3,1,0.75,2.0106179712201175,0.4021235942440235,0.004670994522536511-0.31100262765040443-0.05358479777546786-1.2761211924305735-0.36523835884113504,1.0,1.364368036743502
lined,2520,L-AY1-N-T,3,1,0.75,0.797618600060518,0.1595237200121036,0.03479115396635135-0.06949673269634785-0.03150985427065172-0.6325356568887348-0.0292852022384322,1.0,0.6387425705804686
logged,5612,L-XX-K-_,1,3,0.25,2.887961454064096,0.5775922908128192,0.12206052045267912-0.8865847286791285-0.5171994052392137-1.3290742957720578-0.033042503921016424,0.0,1.6840299187684822
toothed,2,T-UH1-CH-_,1,3,0.25,4.121435402047086,0.8242870804094172,0.04568574456022847-1.0521100869600428-1.4860047075558265-1.3431204812712534-0.1945143816997349,1.0,2.271352303169969
hates,3772,XX-EY1-T-XX,2,2,0.5,1.8267337934488443,0.36534675868976885,0.5479742160784287-0.3588208371199814-0.05670835070206161-0.7573651093319856-0.10586528021638719,1.0,1.0084906236878683
snurp,2,S-N-ER1-XX,3,1,0.75,1.7876911246658067,0.35753822493316134,0.017939497119183783-0.46696747963466867-0.4487140011465234-0.7699560517490055-0.08411409501642535,1.0,1.009768394248659
shoves,2,SH-AH1-V-_,3,1,0.75,2.2728706907986145,0.4545741381597229,0.021296267566383715-0.26831360549010075-0.304508695516362-1.4268445314422167-0.2519075907835514,1.0,1.5048302292117093
fruit,10730,F-R-UW1-T,4,0,1.0,1.00850780940916,0.201701561881832,0.09454314557830334-0.06687749349591718-0.5406296328788233-0.02321516206839118-0.28324237538772495,1.0,0.6216563298350388
prop,3336,P-R-XX-P,3,1,0.75,1.4808709724482574,0.2961741944896515,0.16794404042432964-0.1900552363740665-0.8915887776960932-0.17869364646874572-0.05258927148502222,0.0,0.9454912970855349
cloth,11193,K-L-XX-TH,3,1,0.75,2.4622088929468533,0.49244177858937066,0.017608584411960396-0.11680157146243605-1.5861904420492796-0.6718247476157323-0.06978354740744491,0.0,1.7280541145425068
lines,83946,L-AY1-N-Z,4,0,1.0,0.8226519287574905,0.1645303857514981,0.04097281824702559-0.125883078923606-0.01369220987117499-0.5210019308107433-0.1211018909049406,1.0,0.5512000343748371
proud,16650,P-R-AW1-T,3,1,0.75,1.2999784650020103,0.25999569300040204,0.06767163795530108-0.026430201192364725-0.5418089722676117-0.6274831469413562-0.036584506645376505,1.0,0.8330117012204696
types,45569,T-AY0-P-S,3,1,0.75,1.467460224644522,0.2934920449289044,0.04298761554650444-0.8868750962058927-0.1557727659183751-0.27146142181576915-0.1103633251579807,0.0,0.9479092219387949
called,187703,K-AO1-L-D,4,0,1.0,0.3752130737832419,0.07504261475664839,0.027502428928401896-0.1282836575644125-0.007539184741565748-0.19327212226642543-0.018615680282436337,1.0,0.23445804848496607
doffed,2,D-XX-TH-XX,1,3,0.25,3.5512592524155395,0.7102518504831079,0.413653888738277-1.1762519981240236-0.6558757019300618-0.9653547428860441-0.34012292073713335,0.0,1.7413915757131269
hums,2,HH-AH1-M-XX,3,1,0.75,1.6673960929061091,0.3334792185812218,0.21476559073342252-0.16318958170519676-0.0822805915959009-1.1446198776510774-0.06254045122051155,1.0,1.1805046237293595
smith,45660,S-M-IH1-XX,3,1,0.75,2.0428794079022365,0.40857588158044733,0.021122653646046697-0.6570901531080905-0.45892184827659493-0.8380521059786958-0.0676926468928083,1.0,1.161781616919872
vroom,2,V-R-XX-M,3,1,0.75,1.5798647151775167,0.31597294303550333,0.2995139390325677-0.015862693361446977-0.926134767844759-0.29673542532569214-0.04161788961305089,0.0,1.0185626118729338
steer,2274,S-T-IH1-R,4,0,1.0,1.6052513131142891,0.32105026262285785,0.008447887096426797-0.10278956149337974-0.6873691392706642-0.7746549455197771-0.03198977973404114,1.0,1.041262226816939
rubs,2,R-AH1-B-S,3,1,0.75,1.1979257613731282,0.23958515227462565,0.12671068933967158-0.07302517253492569-0.38911372182333637-0.5420347076773373-0.0670414699978571,1.0,0.6863628385586077
smack,2234,S-M-AE1-K,4,0,1.0,1.0415738545529125,0.2083147709105825,0.018859027164175625-0.4437252359469197-0.3660447472296867-0.11416744913271962-0.09877739507941075,1.0,0.5950022563959906
fried,3169,F-R-AY1-D,4,0,1.0,0.7584288087745021,0.15168576175490042,0.05247221283019497-0.030408540581678346-0.16231406684568075-0.4829871489737146-0.0302468395432335,1.0,0.5140187993952169
beached,2,B-IY1-CH-XX,3,1,0.75,1.4566909521399263,0.29133819042798526,0.21011072812746553-0.13555339009137962-0.2683435109395698-0.7202479901713807-0.12243533281013061,1.0,0.8174821451072404
perked,2,P-ER1-K-T,4,0,1.0,0.7908920310122178,0.15817840620244356,0.052746921817850304-0.14352557479978334-0.03480983032284157-0.4613300304888492-0.0984796735828935,1.0,0.4971088369862353
roads,8653,R-OW1-D-Z,4,0,1.0,1.2346802750830321,0.24693605501660643,0.007595233030535935-0.5512036666602185-0.32340596726141835-0.22859647197960253-0.12387893615125695,1.0,0.6899832803686183
straw,3851,S-T-R-AO1,4,0,1.0,0.745616198068915,0.149123239613783,0.004356934490015941-0.3085861522516014-0.07684016538223463-0.2876831324161276-0.06814981352893547,1.0,0.43422895920971444
knots,1779,N-AA1-T-XX,3,1,0.75,1.6193732436430928,0.32387464872861854,0.16495581048335348-0.2773656690877175-0.07985641905344563-0.9651058603407502-0.13208948467782594,1.0,1.0292697095957162
sheeps,2,SH-IY1-P-S,4,0,1.0,1.1499100631809978,0.22998201263619955,0.20510289261465553-0.1884858513163343-0.4328680605486216-0.1765524551208404-0.14690080358054586,1.0,0.5636661122067511
liked,23900,L-AY1-K-_,3,1,0.75,1.5945299469767498,0.31890598939535,0.03511348145744851-0.17356795817059076-0.052996259236608424-1.279431844092859-0.053420404019243126,1.0,1.2938187583356013
caused,30421,K-AA1-S-T,2,2,0.5,2.402334038165285,0.480466807633057,0.30986601060200036-0.5248723673621218-0.5796336377301508-0.857084790020913-0.13087723245009902,1.0,1.2079761122613288
bucked,433,B-AH1-K-XX,3,1,0.75,1.223257611555386,0.24465152231107717,0.1892766910835068-0.18179987165560707-0.06616686784085452-0.6624435187693521-0.12357066220606532,1.0,0.726192837777234
yips,2,Y-IH1-P-S,4,0,1.0,1.3275237557935138,0.26550475115870276,0.6166244098231962-0.5385817776729019-0.021669178173124446-0.0942809798077549-0.056367410316536325,1.0,0.8263363331072341
wild,23871,W-AY1-L-XX,3,1,0.75,2.4342687825692217,0.4868537565138443,0.20029325702371498-0.4890290559432969-0.40520799113914296-1.3326214906431286-0.007116987819938393,1.0,1.4897620653273875
build,47710,B-IH1-L-XX,3,1,0.75,1.7013566564092852,0.34027133128185705,0.14607010735571874-0.47343024694816244-0.1201754034527432-0.9264126279460781-0.035268270706582804,1.0,1.0580165455794774
cute,11010,K-_-_,1,3,0.25,4.943881810975373,1.2359704527438433,0.20107499085484384-1.270431236523377-2.015227739559197-1.4571478440379555,0.0,2.9730202421703966
carve,863,K-AA1-R-F,3,1,0.75,1.2098198234838107,0.24196396469676212,0.09539662879287905-0.31612924154019784-0.08284128180809591-0.636947112733878-0.0785055586087597,1.0,0.7264748029119333
burns,6689,B-ER1-N-XX,3,1,0.75,1.4701193910324561,0.29402387820649123,0.16509557079129297-0.07985631877158594-0.05917692912808647-1.007471825928149-0.15851874641334182,1.0,1.0379128870416527
logs,4095,L-AO1-G-XX,3,1,0.75,2.459921586159778,0.4919843172319556,0.17530125777067856-0.5094698200484504-0.38519832130255705-1.285635430130181-0.10431675690791131,1.0,1.4499683514574688
gets,86929,G-EH1-T-XX,3,1,0.75,1.319471953750345,0.263894390750069,0.2688499410865276-0.26049773627610645-0.11155602049027068-0.5904308077595536-0.08813744813788664,1.0,0.7134149253069271
kits,7218,K-IH1-T-S,4,0,1.0,0.6766963590879849,0.13533927181759697,0.05854940927626336-0.17718624021612878-0.05406158766308306-0.32461011619308827-0.062289005739421366,1.0,0.3834022692682924
flop,1547,F-L-AA1-P,4,0,1.0,2.0437278711446654,0.4087455742289331,0.10692352818604818-0.5413764882935896-0.8354484643234624-0.5277381752410907-0.03224121510047428,1.0,1.1322730929661955
longs,618,L-AO1-NG-_,3,1,0.75,2.172950440984283,0.4345900881968566,0.02252013965345094-0.24230479223275775-0.060493984892526116-1.5551806343655281-0.29245088984001977,1.0,1.602183703484383
once,188864,WH-AH1-N,2,2,0.5,3.2985998106470475,0.8246499526617619,0.8634679727988908-0.42647212371548243-0.4839455398608196-1.5247141742718546,1.0,2.1181152025167336
trout,1949,T-R-AW1-T,4,0,1.0,1.1930075057816225,0.2386015011563245,0.14336455378376828-0.11002156448309218-0.7420214194116851-0.038058771039783175-0.15954119706329362,1.0,0.7811246958150188
sheds,802,SH-EH1-T-S,2,2,0.5,2.0352150531530517,0.4070430106306103,0.15341348341630534-0.1358335186085116-0.7017809068042756-0.933730952525306-0.11045619179865329,1.0,1.1910234862659095
toast,3066,T-OW1-S-XX,3,1,0.75,1.0940071668524656,0.21880143337049313,0.010585102710276458-0.32046894128983794-0.09188062980405574-0.5813808716676264-0.08969162138066886,1.0,0.6762416297085747
sleep,25608,S-L-IY1-P,4,0,1.0,0.6712267974750182,0.13424535949500366,0.004944402581928631-0.11951640063447372-0.2748117266751736-0.2297542693021742-0.04219999828126805,1.0,0.37999732416586507
carl,2,K-AA1-R-_,3,1,0.75,2.4646650422919363,0.4929330084583873,0.1616813170729932-0.566739020270162-0.02593179370859059-1.704008391876446-0.006304519363744435,1.0,1.8032445119456055
tongued,138,T-AH1-NG-XX,3,1,0.75,2.720373807050146,0.5440747614100292,0.0652853905466084-0.28394846719131883-0.5828383127885852-1.3787690464694142-0.4095325900542194,1.0,1.579021988102782
torn,4162,T-AO1-R-_,3,1,0.75,1.4913299269364086,0.2982659853872817,0.18168356195887717-0.22099023679012925-0.01885664232792275-1.0554481471309283-0.01435133872855132,1.0,1.0937906228378067
wins,11611,W-IH1-N-S,3,1,0.75,1.444416741114374,0.2888833482228748,0.25746626240698584-0.32656485869865326-0.017270312568516303-0.7934071756050038-0.049708131835214935,1.0,0.8973280289743351
hissed,552,HH-IH1-S-T,4,0,1.0,1.5199356972575397,0.30398713945150796,0.28285787964815434-0.4496430086898837-0.26817259980516783-0.4028544603206739-0.1164077487936602,1.0,0.727974202021248
weird,16202,W-IH1-R-T,3,1,0.75,1.6036716170017293,0.32073432340034586,0.008933005551767974-0.46628527559531424-0.13128054039261744-0.9842519424659351-0.012920852996094684,1.0,1.0971121965419384
speck,495,S-P-EH1-K,4,0,1.0,1.0117504007747369,0.20235008015494738,0.024302873842601408-0.16482913064432517-0.4926405386450137-0.053169344371365466-0.27680851327143113,1.0,0.5915267572163102
cries,2443,K-R-AY1-S,3,1,0.75,1.4625186393821639,0.29250372787643275,0.21737996156736253-0.05411200338345383-0.2561090952525902-0.850212302764939-0.08470527641381864,1.0,0.9196792750179277
coiled,282,K-OY1-L-D,4,0,1.0,1.3724364694695195,0.2744872938939039,0.07484582459046685-0.4896840753619748-0.4321631437047618-0.3539866922339493-0.02175673357836654,1.0,0.7469520115999785
raced,1254,R-EY1-S-XX,3,1,0.75,1.9024561673150016,0.3804912334630003,0.023420833149820314-0.36126576770142693-0.48690883256477696-0.9850819642832513-0.04577876961572583,1.0,1.157853131304487
juiced,2,JH-UW1-S-_,3,1,0.75,2.366543472345149,0.4733086944690298,0.10885937378339805-0.26833783828241825-0.21608576464824894-1.6524836872115343-0.12077680841954933,1.0,1.6958295876503788
warred,23,W-ER1-L-XX,1,3,0.25,4.333794021155232,0.8667588042310465,0.3106671161893311-1.592640197483757-1.3502335085237591-1.011786143288329-0.06846705567005583,1.0,2.3419108268090123
vines,2062,V-AY1-N-XX,3,1,0.75,1.709424299700688,0.3418848599401376,0.07858979363571285-0.3593637573290563-0.045638111537230235-0.8647897756765112-0.36104286152217735,1.0,1.0077771613510589
lived,20077,L-AY1-V-XX,3,1,0.75,2.15109287203316,0.430218574406632,0.03038116767492625-0.6638585168767783-0.358260476400567-1.0521090742244452-0.04648363685644278,1.0,1.2957916295804313
roots,11002,R-UW1-T-S,4,0,1.0,1.4834275043341492,0.2966855008668298,0.04169796782610228-0.5253337401538524-0.4706157896630995-0.2627423041271683-0.18303770256392662,1.0,0.7757124463891362
hashed,2,HH-AE1-XX-_,2,2,0.5,2.6732950159763145,0.5346590031952629,0.331086231563181-0.5571777489348415-0.5354338034741194-1.1200902426678234-0.12950698933634885,1.0,1.4064596355915076
built,39881,B-IH1-L-XX,3,1,0.75,1.5963656094777388,0.31927312189554774,0.29475830246727563-0.5448872095322594-0.11009598553860866-0.6117514764935956-0.034872635445999445,1.0,0.8782719531625747
went,115583,W-EH1-N-XX,3,1,0.75,1.1318735967302254,0.22637471934604508,0.08334721853646761-0.11136162035141824-0.11547179695033816-0.7677169529954507-0.053976007896550486,1.0,0.7905596970255104
hoops,4740,HH-UW1-P-_,3,1,0.75,2.510940145254011,0.5021880290508023,0.48788170166862077-0.5023216591206361-0.26060275206634664-1.022665557303146-0.2374684750952618,1.0,1.2886060364547245
bates,2,B-EY1-T-_,3,1,0.75,2.0013171353172563,0.40026342706345125,0.1723189400021276-0.04555076181350381-0.5404890514117431-1.1461890583360361-0.09676932375384545,1.0,1.2833591715300277
pushed,11511,P-UH1-SH-_,3,1,0.75,2.2009456332308543,0.4401891266461709,0.18300745182652375-0.7241228346941915-0.1892392755478896-0.9702743415146388-0.13430172964761056,1.0,1.2462449048832596
sealed,10335,S-IY1-L-D,4,0,1.0,1.0128282783795233,0.20256565567590465,0.003110692407297849-0.20637968319590452-0.13979197493449472-0.6391789977944189-0.024366930047407413,1.0,0.6865038854957736
theirs,5055,TH-EH1-R-XX,2,2,0.5,2.6229375508685653,0.5245875101737131,0.7590506108139934-0.6228716304069901-0.044407566729887-1.0927586807579548-0.10384906215973976,1.0,1.4734330971608962
rubbed,3340,R-AH1-B-T,3,1,0.75,1.8895887860318181,0.3779177572063636,0.19658084134608111-0.055523924933783504-0.5193000929594578-1.0729786865440893-0.04520524024840643,1.0,1.2102587721210214
teamed,574,T-IY1-M-T,3,1,0.75,1.113589335358971,0.2227178670717942,0.019486552698191696-0.20741921019453705-0.07648076757446703-0.766021079816707-0.04418172507506833,1.0,0.7987440653029776
snuck,2,S-N-AH1-K,4,0,1.0,1.3279141992670682,0.26558283985341363,0.016533512467422014-0.5556960999618747-0.5107751509816718-0.06299863363492691-0.18191080222117276,1.0,0.7791168944467296
tailed,2,T-XX-L-D,3,1,0.75,1.9531141427513847,0.39062282855027697,0.019232741460764743-0.6370384395128829-0.25471869353625815-1.0132528118713937-0.0288714563700854,0.0,1.2241667804495184
tex,2,T-EH1-K-XX,3,1,0.75,2.127654764480661,0.42553095289613224,0.6310332885166846-0.46041850230213954-0.09243378123902021-0.8185416562626935-0.1252275361601235,1.0,1.1421140885404042
drool,1148,D-R-UW1-_,3,1,0.75,2.662085866829198,0.5324171733658396,0.511459952860165-0.054192959774116485-0.46707522085241476-1.6141724871599363-0.015185246182565804,1.0,1.757404572717635
ants,4323,AE1-N-T-_,3,1,0.75,1.7572690200969032,0.35145380401938064,0.08816233538526556-0.17509449525890983-0.42809772180142064-0.9458949570913278-0.12001951055997946,1.0,1.0634003440981128
floor,35637,F-L-AO1-R,4,0,1.0,1.42872384149198,0.285744768298396,0.06545074958482813-0.4146443313449427-0.2929761057507079-0.6150125488676366-0.0406401059438647,1.0,0.8012120656569994
lend,2985,L-EH1-N-XX,3,1,0.75,1.3220924499996995,0.2644184899999399,0.05892242079793404-0.09844372941253392-0.06707517028394856-1.0780086070670103-0.019642522438272813,1.0,1.0863473126032261
hoots,108,XX-UW1-T-XX,2,2,0.5,2.4117822673609486,0.4823564534721897,0.51862816742419-0.5519703454321412-0.3475602276808058-0.7529415980432225-0.2406819287805892,1.0,1.148604976070194
cast,24387,K-AE1-S-XX,3,1,0.75,1.4108831908402006,0.2821766381680401,0.28910469863581983-0.11027246053153808-0.040494106734956764-0.9231634861600745-0.04784843877781149,1.0,0.9756544522923809
dolls,2729,D-AA1-L-XX,3,1,0.75,1.5274532924924895,0.3054906584984979,0.05927281214860992-0.7425334179621688-0.020833858253961533-0.6435342760436072-0.06127892808414186,1.0,0.9865062920075282
chant,5190,CH-AE1-N-XX,3,1,0.75,1.34860676155572,0.269721352311144,0.13305581890200627-0.1335604582828691-0.1705026863501836-0.8775386633217842-0.03394913469887679,1.0,0.914242890256429
